"age","male","educ","educ0","income","hhincome","white_nh","tea_party","conserv","partyID","pid1","Democrat1","Republican1","milAssert1","intl1","anxiety","cGroup_Endorse","cGroup_Oppose","groupControl","tGroup_Endorse","tGroup_Oppose","cMCheck","tMCheck","cPivot","cCertain","cSucceed","cThreat","tDeploy","tCertain","tSucceed","tThreat","cHot","tHot","cDem","tDem","cFirst","ID"
45,1,5,0.5,2,2,1,0,4,1,0,1,0,0.5,0.5,0.533333333333333,0,1,0,1,0,1,0,0.122222222222222,0.18,0.54,0.48,0.51,0.49,0.5,0.42,0,1,1,0,0,"R_01d8UgKXtVsTbTf"
64,1,7,0.75,3,3,1,0,5,4,0.5,0,0,0.375,0.25,0.266666666666667,0,1,0,1,0,1,1,0.366666666666667,0.73,0.44,0.51,0.17,1,0.44,0.4,1,0,0,1,0,"R_9KnKLVOJEGoabn7"
39,1,9,1,6,7,0,1,7,7,1,0,1,1,0.5625,0.466666666666667,1,0,0,0,1,0,1,1,1,0.89,1,1,1,0.89,1,0,1,1,0,1,"R_0rkbNRyV6ty28aV"
48,1,6,0.625,3,3,1,1,6,5,0.666666666666667,0,1,0.625,0.5625,0.4,0,0,1,0,0,1,1,0.777777777777778,0.64,0.8,0.98,0.9,0.49,0.87,0.96,0,1,1,0,0,"R_3VtAOVe2bs24Xxb"
68,1,3,0.25,4,4,1,1,6,7,1,0,1,0.5,0.1875,0.2,0,0,1,0,0,1,1,0.0111111111111111,0.94,0.09,0.13,0.41,0.43,0.16,0.53,1,0,1,0,1,"R_3HGOuiLuGvvlNTT"
55,1,5,0.5,2,2,1,0,6,3,0.333333333333333,1,0,0.375,0.5625,0.533333333333333,1,0,0,0,1,1,1,0.577777777777778,0.74,0.25,0.82,0.12,0.79,0.2,0.82,0,1,1,0,0,"R_bqiTKTYtLjmVLJr"
65,1,7,0.75,3,3,1,1,6,5,0.666666666666667,0,1,0.625,0.375,0.266666666666667,0,1,0,1,0,1,1,0.566666666666667,0.73,0.6,0.43,0.58,0.77,0.63,0.82,1,0,1,0,1,"R_5teF6DREhgzp2iF"
31,1,2,0.125,1,1,1,0,,4,0.5,0,0,0.5,0.25,0.533333333333333,0,0,1,0,0,0,0,0.266666666666667,0.43,0.72,0.7,0.53,0.5,0.54,0.61,0,1,1,0,0,"R_4Z6JKrvavwTe7qd"
59,1,4,0.375,1,1,1,0,3,4,0.5,0,0,0.5,0.75,0.266666666666667,0,1,0,1,0,1,1,0.255555555555556,1,0.01,0.26,0.8,1,0.79,1,0,1,0,1,1,"R_9RHKqx5dbdTofYx"
32,1,5,0.5,2,2,1,0,7,7,1,0,1,0.8125,0.75,0.2,1,0,0,0,1,1,1,0.922222222222222,0.99,0.52,0.66,0.91,1,0.93,1,1,0,1,0,0,"R_cu9pOYQYEfjalwx"
43,1,4,0.375,1,1,1,0,5,6,0.833333333333333,0,1,0.5625,0.375,0.6,0,0,1,0,0,1,1,0.611111111111111,0.66,0.49,0.26,0.23,0.47,0.19,0.81,1,0,1,0,0,"R_86b4zWUSNcBqirz"
61,1,5,0.5,6,7,0,0,3,1,0,1,0,0.4375,0.625,0.533333333333333,0,1,0,1,0,1,1,0.177777777777778,1,0.48,1,0.49,0.51,0.49,1,0,1,1,0,0,"R_bpUnnxZlAmRkkqF"
52,0,9,1,6,10,1,0,4,4,0.5,0,0,0.5,0.5,0.466666666666667,0,0,1,0,0,1,1,0.0888888888888889,0.13,0.06,0.09,0.12,0.13,0.12,0.13,0,1,1,0,0,"R_725XTE100XPpOXr"
52,1,7,0.75,4,4,1,1,6,6,0.833333333333333,0,1,0.5,0.5625,0.666666666666667,1,0,0,0,1,1,1,0.677777777777778,0.66,0.66,0.89,0.84,0.85,0.64,1,0,1,1,0,0,"R_czPREMJCgWfKxil"
65,1,7,0.75,4,4,1,0,2,1,0,1,0,0.75,0.625,0.533333333333333,0,0,1,0,0,1,1,0.344444444444444,0.64,0.12,0.5,0.05,0.59,0.14,0.7,0,1,1,0,1,"R_a3QihWvXZSySemV"
51,1,7,0.75,6,7,1,1,5,5,0.666666666666667,0,1,0.6875,0.75,0.2,0,1,0,1,0,0,1,0.3,0.76,0.51,0.57,0.71,1,0.7,0.92,0,1,1,0,1,"R_5pRN4KVenZOByPX"
61,1,6,0.625,3,3,1,0,4,4,0.5,0,0,0.625,0.5625,0.333333333333333,0,1,0,1,0,1,1,0.111111111111111,0.19,0.23,0.29,0.58,0.58,0.58,0.53,0,1,0,1,0,"R_5vSk6l96mqhDCqV"
66,1,7,0.75,2,2,1,0,,4,0.5,0,0,0.375,0.5625,0.333333333333333,0,0,1,0,0,1,1,0.0777777777777778,0.8,0.11,0.16,0.35,0.54,0.13,0.61,0,1,1,0,0,"R_6x7YAvvqblUVDUN"
78,1,5,0.5,4,4,1,0,2,1,0,1,0,0.5625,0.75,0.533333333333333,1,0,0,0,1,1,0,0.411111111111111,0.39,0.29,0.61,0.2,0.27,0.26,0.52,0,1,0,1,0,"R_07LFDJ0pgfO3SE5"
42,1,9,1,5,5,1,1,6,6,0.833333333333333,0,1,0.625,0.5,0.266666666666667,0,0,1,0,0,0,1,0.588888888888889,0.54,0.46,0.47,0.32,0.54,0.63,0.78,0,1,1,0,1,"R_aVmtcHKE38tZnxP"
64,1,6,0.625,3,3,1,1,4,4,0.5,0,0,0.8125,0.5625,0.2,0,0,1,0,0,0,1,0.788888888888889,1,0.89,0.52,1,1,1,0.93,0,1,1,0,1,"R_39SQpkaFqcwVyNn"
55,1,3,0.25,1,1,1,0,4,3,0.333333333333333,1,0,0.4375,0.4375,0.8,0,0,1,0,0,1,1,0.444444444444444,0.32,0.42,0.72,0.22,0.21,0.24,0.4,0,1,1,0,1,"R_dgJOzylvtXiz2MB"
67,1,7,0.75,3,3,1,0,2,3,0.333333333333333,1,0,0.625,0.5625,0.333333333333333,0,1,0,1,0,0,1,0.655555555555556,0.49,0.67,0.47,0.88,0.89,0.54,0.71,1,0,1,0,1,"R_3lAxJNM9MJ1Wxzn"
32,1,3,0.25,1,1,0,0,4,3,0.333333333333333,1,0,0.1875,0.1875,0.466666666666667,0,1,0,1,0,1,1,0.766666666666667,0.52,0.52,0.77,0.5,0.5,0.55,0.53,1,0,0,1,1,"R_6SfyG7MJvBnd06p"
57,1,5,0.5,4,4,0,0,4,3,0.333333333333333,1,0,0.375,0.6875,0.266666666666667,0,0,1,0,0,1,1,0.477777777777778,0.7,0.42,0.32,0.48,0.68,0.51,0.66,1,0,1,0,0,"R_7alkS1YReKGQYRL"
81,1,3,0.25,4,4,1,0,2,1,0,1,0,0.4375,0.75,0.4,0,1,0,1,0,0,1,0.422222222222222,0.36,0.35,0.57,0.73,0.47,0.52,0.56,0,1,0,1,1,"R_3lvrSHlVypaBJWt"
48,1,6,0.625,4,4,1,0,4,5,0.666666666666667,0,1,0.375,0.8125,0.266666666666667,0,0,1,0,0,1,1,0.477777777777778,1,0.5,0.45,0.44,0.93,0.05,0.48,0,1,0,1,0,"R_6EHFfOKGpkgzq0B"
29,1,6,0.625,1,1,1,0,3,3,0.333333333333333,1,0,0.5625,0.6875,0.466666666666667,0,1,0,1,0,1,1,0.533333333333333,1,0.52,0.58,0.72,0.72,0.99,0.69,1,0,0,1,1,"R_9RYIFyKENC2uIjX"
63,1,9,1,5,5,1,0,2,1,0,1,0,0.1875,0.5625,0.266666666666667,1,0,0,0,1,1,1,0.488888888888889,0.56,0.56,0.75,0.5,0.55,0.14,0.73,1,0,1,0,1,"R_3ds3BIVfct9lHrT"
53,1,6,0.625,4,4,1,0,6,7,1,0,1,0.4375,0.4375,0.2,0,1,0,1,0,0,1,0.444444444444444,0.79,0.65,0.74,0.7,0.92,0.51,0.84,0,1,1,0,1,"R_8307VnFQLneWcBv"
89,1,5,0.5,3,3,1,0,7,7,1,0,1,0.4375,0.6875,0.4,0,0,1,0,0,1,1,0.255555555555556,0.79,0.68,0.65,0.17,0.81,0.24,0.78,1,0,0,1,0,"R_dhdmN0SPtsZy7Wd"
79,1,5,0.5,5,5,1,0,3,3,0.333333333333333,1,0,0.4375,0.6875,0.4,1,0,0,0,1,1,1,0.0555555555555556,0.73,0.03,0.7,,1,0.13,0.16,1,0,1,0,0,"R_d4roQSdgDW5289D"
61,1,5,0.5,1,1,1,0,,2,0.166666666666667,1,0,0.375,0.4375,0.466666666666667,0,1,0,1,0,0,1,0.0333333333333333,0.03,0.14,0.71,0.05,0.04,0.03,0.44,0,1,1,0,1,"R_4U9EgbUAKDnbqBv"
54,1,6,0.625,1,1,1,1,5,3,0.333333333333333,1,0,0.375,0.4375,0.666666666666667,0,0,1,0,0,1,1,0.211111111111111,0.8,0.53,0.6,0.16,0.92,0.07,0.39,1,0,0,1,1,"R_8hTh69vgBlkS4ZL"
44,1,9,1,6,9,0,0,3,4,0.5,0,0,0.5625,0.5,0.333333333333333,0,1,0,1,0,1,1,0.0555555555555556,0.9,0.15,0.22,0.41,0.33,0.26,0.57,0,1,1,0,0,"R_5iJKbz3OlfmBxWd"
53,1,6,0.625,1,1,1,1,6,7,1,0,1,0.625,0.5625,0.4,0,1,0,1,0,1,1,0.777777777777778,1,0.66,0.85,0.9,1,0.64,0.92,0,1,0,1,1,"R_d6bNwbfI1Gfhgax"
49,1,4,0.375,4,4,1,1,6,5,0.666666666666667,0,1,0.6875,0.375,0.333333333333333,0,0,1,0,0,0,1,0.144444444444444,0.77,0.19,0.6,0.59,0.71,0.26,0.34,0,1,1,0,0,"R_9BGYAFYXr7X5u3r"
38,1,5,0.5,4,4,1,0,2,1,0,1,0,0.5,0.6875,0.666666666666667,1,0,0,0,1,1,0,0.333333333333333,0.51,0.81,0.87,0.5,0.07,0.91,0.83,1,0,0,1,0,"R_9nqEa3ESBgc109f"
51,1,7,0.75,6,7,1,0,6,3,0.333333333333333,1,0,0.6875,0.75,0.466666666666667,0,0,1,0,0,0,1,0.322222222222222,0.34,0.84,0.77,1,1,1,1,1,0,1,0,1,"R_3XluakJFzeUSg2F"
54,1,7,0.75,6,7,1,0,3,6,0.833333333333333,0,1,0.5,0.875,0.4,1,0,0,0,1,1,1,0.833333333333333,0.83,0.88,0.89,0.63,0.46,0.38,0.75,1,0,1,0,0,"R_0dIIzNVLGYla0rH"
27,1,8,0.875,2,2,1,0,6,6,0.833333333333333,0,1,0.5625,0.75,0.333333333333333,0,0,1,0,0,1,1,0.777777777777778,0.9,0.66,0.74,0.61,0.54,0.67,0.64,1,0,0,1,1,"R_eXUZdiMDrVOg7yt"
65,1,6,0.625,4,4,1,1,6,7,1,0,1,0.625,0.6875,0.266666666666667,0,1,0,1,0,1,1,0.333333333333333,0.35,0.78,1,0.8,0.91,0.89,0.91,1,0,0,1,0,"R_6hQZVSbx1mzJTaB"
61,1,9,1,6,7,1,0,3,1,0,1,0,0.5625,0.5,0.266666666666667,0,1,0,1,0,1,1,0.411111111111111,0.35,0.34,0.61,0.28,0.33,0.24,0.83,1,0,1,0,1,"R_a5FDHQb5qSWTJm5"
61,1,7,0.75,5,5,1,0,6,6,0.833333333333333,0,1,0.75,0.625,0.266666666666667,1,0,0,0,1,1,1,0.5,1,0.51,0.07,1,1,1,1,1,0,0,1,0,"R_034L9Od0ftMgi9v"
22,0,5,0.5,4,4,1,0,1,1,0,1,0,0,0.5625,0.733333333333333,0,0,1,0,0,1,1,0.0333333333333333,0.97,0.04,0.15,0.03,0.98,0.04,0.33,0,1,1,0,0,"R_9KR5uvI5FLbyApn"
29,1,7,0.75,4,4,1,0,4,3,0.333333333333333,1,0,0.5,0.5,0.466666666666667,0,0,1,0,0,1,1,0.5,0.51,0.42,0.48,0.5,0.5,0.46,0.53,0,1,1,0,0,"R_8BW1cC1LZ2CktXT"
62,1,5,0.5,1,1,1,0,4,1,0,1,0,0.625,0.8125,0.266666666666667,0,0,1,0,0,1,1,0.0666666666666667,0.89,0.04,0.14,0.85,0.83,0.51,0.84,0,1,0,1,0,"R_3HIMHvaSN4uDpqt"
51,1,7,0.75,6,7,0,0,6,5,0.666666666666667,0,1,0.6875,0.625,0.2,0,1,0,1,0,1,1,0.788888888888889,0.93,0.78,0.8,0.95,0.93,0.7,0.95,0,1,0,1,0,"R_ddtn5CKSo9NVKCx"
83,1,9,1,3,3,1,1,7,7,1,0,1,0.8125,0.5,0.4,1,0,0,0,1,1,1,0.311111111111111,0.32,0.2,0.48,0.8,0.84,0.55,1,1,0,1,0,0,"R_aWA46kjrFBZG3v7"
40,1,4,0.375,3,3,1,1,2,7,1,0,1,0.625,0.75,0.333333333333333,0,0,1,0,0,1,0,0.766666666666667,0.5,0.69,0.88,0.67,0.44,0.77,0.59,0,1,0,1,0,"R_ahs9NsBmCnOhviB"
47,1,5,0.5,2,2,1,0,2,2,0.166666666666667,1,0,0.3125,0.5625,0.466666666666667,0,1,0,1,0,1,1,0.133333333333333,0.88,0.31,0.31,0.2,0.74,0.42,0.81,0,1,0,1,0,"R_06bxHzrspi2HGYZ"
60,1,6,0.625,4,4,1,0,4,3,0.333333333333333,1,0,0.4375,0.6875,0.6,1,0,0,0,1,1,1,0.388888888888889,0.62,0.63,0.61,0.26,0.68,0.48,0.69,1,0,0,1,0,"R_8uWlisvE6YooPzL"
66,1,5,0.5,6,7,1,1,7,5,0.666666666666667,0,1,0.625,0.4375,0.133333333333333,0,0,1,0,0,1,1,0.566666666666667,0.56,0.52,0.71,0.77,0.78,0.56,0.78,0,1,1,0,0,"R_2aYLaUpuJB6JYQl"
66,1,9,1,3,3,1,0,5,6,0.833333333333333,0,1,0.5625,0.6875,0.266666666666667,0,1,0,1,0,1,0,0.0777777777777778,0.92,0.06,0.1,0.08,0.92,0.09,0.66,0,1,0,1,0,"R_9Geohn1lmwW1Zf7"
44,1,7,0.75,3,3,1,0,2,1,0,1,0,0.3125,0.5625,0.266666666666667,0,1,0,1,0,1,1,0.211111111111111,0.63,0.46,0.47,0.15,0.86,0.19,0.65,0,1,1,0,0,"R_6PZGswDnh2xGKKp"
48,1,9,1,6,10,1,0,5,6,0.833333333333333,0,1,0.5625,0.25,0.266666666666667,1,0,0,0,1,0,1,0.7,0.43,0.48,0.8,0.09,0.81,0.03,0.91,1,0,1,0,1,"R_2tcYLV6BZk9ErSB"
20,1,5,0.5,1,1,0,1,2,1,0,1,0,0.5,0.5,0.4,0,1,0,1,0,1,1,0.522222222222222,0.51,0.47,0.49,0.49,0.58,0.47,0.5,1,0,0,1,1,"R_2hQUu1siVfW41OR"
84,1,8,0.875,4,4,1,0,4,6,0.833333333333333,0,1,0.5,0.6875,0.2,0,1,0,1,0,1,1,0.233333333333333,0.39,0.21,0.71,0.9,1,0.53,0.9,0,1,1,0,0,"R_55x4U7tOQqgwc17"
53,1,3,0.25,1,1,1,1,6,7,1,0,1,0.6875,0.375,0.4,1,0,0,0,1,1,1,0.588888888888889,1,0.7,0.73,0.37,0,0.51,0.76,1,0,0,1,0,"R_3UyCYOn9hSiJzgh"
24,1,9,1,5,5,1,1,2,1,0,1,0,0.5,0.8125,0.333333333333333,0,0,1,0,0,0,1,0.811111111111111,0.5,0.61,0.73,0.75,0.49,0.62,0.92,1,0,0,1,0,"R_a9HXruK183zI40R"
63,1,8,0.875,6,8,1,1,4,5,0.666666666666667,0,1,0.8125,0.5625,0.266666666666667,0,0,1,0,0,1,1,0.7,0.72,0.72,0.91,0.91,0.91,0.56,1,0,1,1,0,1,"R_eWg08dShWCzvpCB"
26,1,9,1,3,3,1,0,1,1,0,1,0,0.3125,0.9375,0.333333333333333,1,0,0,0,1,1,1,0.422222222222222,0.48,0.53,0.59,0.35,0.57,0.15,0.61,1,0,0,1,0,"R_6Rr6zK8GOU8E55H"
65,1,7,0.75,6,7,1,1,7,7,1,0,1,1,0.4375,0.866666666666667,0,0,1,0,0,1,1,0.844444444444444,0.89,0.97,0.96,0.91,0.87,0.45,0.98,0,1,0,1,0,"R_cU5DBwGK2eTv0ZT"
58,1,6,0.625,2,2,1,1,6,4,0.5,0,0,0.625,0.5,0.4,1,0,0,0,1,1,1,0.5,1,0.46,0.19,0.31,1,0.11,1,0,1,0,1,0,"R_9yo4XotB4K7QEsZ"
29,1,5,0.5,2,2,0,0,4,2,0.166666666666667,1,0,0.5,0.5,0.533333333333333,1,0,0,0,1,1,1,0.733333333333333,0.58,0.66,0.57,0.26,0.67,0.65,0.67,0,1,1,0,0,"R_6hDqcduF75rgbC5"
36,0,9,1,4,4,1,0,4,5,0.666666666666667,0,1,0.4375,0.75,0.4,0,1,0,1,0,1,1,0.344444444444444,0.45,0.23,0.3,0.49,0.51,0.34,0.75,1,0,0,1,0,"R_55fCubf1sOMALdP"
36,1,2,0.125,1,1,1,0,4,4,0.5,0,0,0.25,0.3125,0.333333333333333,0,1,0,1,0,0,1,0.0333333333333333,0.93,0.08,0.36,0.13,0.94,0.14,0.32,1,0,1,0,1,"R_0Ty9lF0gECFVKqF"
32,1,7,0.75,5,5,1,0,4,2,0.166666666666667,1,0,0.625,0.5625,0.333333333333333,0,1,0,1,0,1,1,0.422222222222222,0.77,0.23,0.57,0.92,0.93,0.74,0.59,1,0,0,1,1,"R_56DFe3IiXUuKasl"
43,1,8,0.875,4,4,1,0,5,4,0.5,0,0,0.5,0.5625,0.466666666666667,1,0,0,0,1,1,0,0.422222222222222,0.72,0.28,0.45,0.32,0.57,0.32,0.4,0,1,1,0,0,"R_01FfgqoJKRwcq7r"
65,1,9,1,4,4,1,1,7,5,0.666666666666667,0,1,0.625,0.5625,0.4,0,0,1,0,0,1,1,0.744444444444444,0.74,0.71,0.72,0.3,0.7,0.28,0.83,1,0,0,1,0,"R_6eWKfwHz6ATKeep"
66,1,9,1,6,7,1,0,3,2,0.166666666666667,1,0,0.5625,0.75,0.2,0,0,1,0,0,1,1,0.677777777777778,0.82,0.95,0.29,0.83,1,0.25,0.42,0,1,0,1,0,"R_86pPYJhv8RKMqmV"
66,1,9,1,5,5,1,0,1,3,0.333333333333333,1,0,0.125,0.5,0.533333333333333,1,0,0,0,1,1,1,0.788888888888889,0.89,0.47,0.96,0.51,0.74,0.19,0.31,0,1,1,0,0,"R_9zTF2fc18PelDWR"
55,1,4,0.375,1,1,1,0,6,1,0,1,0,0.9375,0.75,0.333333333333333,0,0,1,0,0,1,1,0.5,1,0.48,0.3,1,1,1,1,0,1,1,0,0,"R_a5UhtE8WWtWYuWh"
40,1,5,0.5,6,8,1,0,2,4,0.5,0,0,0.5,0.5,0.266666666666667,0,1,0,1,0,1,1,0.511111111111111,1,0.55,0.49,0.51,1,0.48,0.48,0,1,0,1,1,"R_5td1metHibl5Wap"
64,1,8,0.875,3,3,1,0,4,3,0.333333333333333,1,0,0.4375,0.5625,0.533333333333333,1,0,0,0,1,1,1,0.5,0.89,0.83,0.83,0.1,0.84,0.34,0.69,1,0,1,0,1,"R_9SPomSU0Eqmyv6R"
58,1,7,0.75,1,1,1,0,1,1,0,1,0,0.375,1,0.4,0,1,0,1,0,1,1,0.277777777777778,1,0.46,0.21,0.17,1,0.36,0.22,0,1,1,0,1,"R_4MUCNsFq7MvaCpL"
64,1,8,0.875,2,2,1,1,7,5,0.666666666666667,0,1,0.875,0.5,0.466666666666667,0,1,0,1,0,1,1,0.966666666666667,1,1,1,1,1,0.89,0.99,1,0,1,0,0,"R_50h7Npd6o6LKhxP"
83,1,9,1,3,3,1,1,4,4,0.5,0,0,0.5625,0.3125,0.266666666666667,0,1,0,1,0,1,0,0.466666666666667,0.45,0.51,0.38,0.17,0.69,0.16,0.77,0,1,1,0,0,"R_6u5xMxFslBVnoXj"
46,1,7,0.75,5,5,1,0,5,3,0.333333333333333,1,0,0.5,0.5,0.266666666666667,0,1,0,1,0,1,1,0.633333333333333,0.84,0.78,0.79,0.54,0.7,0.36,0.66,1,0,1,0,0,"R_8kOvvf4X8sZGW7r"
69,0,7,0.75,2,2,1,0,5,1,0,1,0,0.5,0.5625,0.533333333333333,0,1,0,1,0,1,1,0.544444444444445,0.53,0.2,0.43,1,0.55,0.45,0.57,0,1,1,0,0,"R_ahi9NR09g1YoItv"
43,1,4,0.375,3,3,1,1,4,6,0.833333333333333,0,1,0.375,0.5625,0.466666666666667,0,1,0,1,0,1,0,0.266666666666667,0.74,0.13,0.6,0.69,0.93,0.74,0.98,1,0,1,0,0,"R_exS9mujEwAUqc3r"
63,1,1,0,2,2,1,1,7,4,0.5,0,0,1,0.1875,0,1,0,0,0,1,1,1,1,1,1,0.63,1,1,1,1,0,1,1,0,0,"R_exnC3TI9pGZEjVb"
36,1,6,0.625,5,5,1,0,4,2,0.166666666666667,1,0,0.5625,0.5625,0.466666666666667,1,0,0,0,1,1,1,0.444444444444444,0.47,0.5,0.5,0.32,0.8,0.51,0.56,0,1,1,0,0,"R_7Nx71BiuW05i63z"
63,1,7,0.75,6,7,1,1,5,6,0.833333333333333,0,1,0.625,0.625,0.466666666666667,1,0,0,0,1,1,0,0.577777777777778,0.67,0.69,0.32,0.37,0.34,0.34,0.3,1,0,0,1,0,"R_cuJHsrIZ7y0DDEx"
27,1,6,0.625,2,2,0,0,4,1,0,1,0,0.4375,0.25,0.4,0,0,1,0,0,1,1,0.255555555555556,0.63,0.39,0.68,0.23,0.87,0.3,0.52,1,0,0,1,1,"R_1IcpAZPZhgQAKrj"
32,1,6,0.625,5,5,1,0,4,1,0,1,0,0,0.125,0.266666666666667,0,0,1,0,0,1,0,0.433333333333333,0.48,0.5,0.49,0.13,0.25,0.99,0.86,0,1,0,1,0,"R_1XrGGOeVFg4SB9z"
73,1,5,0.5,5,5,1,0,6,6,0.833333333333333,0,1,0.5625,0.625,0.333333333333333,0,1,0,1,0,1,1,0.7,0.73,0.73,0.69,0.46,0.49,0.46,1,0,1,1,0,1,"R_diEo3T7TIQQWJJH"
23,1,5,0.5,5,5,1,1,4,2,0.166666666666667,1,0,0.4375,0.5625,0.333333333333333,0,1,0,1,0,1,1,0.511111111111111,0.47,0.5,0.15,1,1,1,1,0,1,0,1,1,"R_bpynJ2SLhdPN1e5"
78,1,5,0.5,2,2,1,1,7,7,1,0,1,0.3125,0.5625,0.2,1,0,0,0,1,1,0,0.266666666666667,0.82,0.31,0.43,0.44,0.65,0.27,0.71,1,0,1,0,0,"R_88jtniMrTBcMB7f"
20,1,5,0.5,6,10,1,0,2,1,0,1,0,0.3125,0.8125,0.4,0,1,0,1,0,0,0,0.511111111111111,0.54,0.51,0.46,0.54,0.49,0.54,0.51,0,1,0,1,0,"R_0IAnmqypU76hpul"
60,1,7,0.75,6,7,0,1,7,7,1,0,1,0.8125,0.25,0.333333333333333,0,1,0,1,0,1,1,0.911111111111111,0.91,0.68,0.94,0.68,0.6,0.51,0.87,1,0,1,0,1,"R_aVkueydbAguL7db"
66,1,7,0.75,2,2,1,1,7,7,1,0,1,0.8125,0.25,0.666666666666667,1,0,0,0,1,1,1,0.755555555555556,0.99,1,0.98,0.95,0.95,0.48,0.95,1,0,0,1,1,"R_9sEvaHtRZLSCzzv"
24,1,7,0.75,2,2,1,0,2,1,0,1,0,0.4375,0.5,0.4,0,1,0,1,0,1,1,0.255555555555556,0.74,0.5,0.48,0.53,0.59,0.48,0.48,1,0,0,1,1,"R_1NwVbmC4o2fOJ5H"
70,1,7,0.75,6,,1,1,6,7,1,0,1,0.5,0.625,0.4,0,0,1,0,0,1,1,0.555555555555556,0.54,0.43,0.78,0.4,0.44,0.17,0.86,1,0,0,1,1,"R_em7yBsCwGKkg0Qt"
43,1,5,0.5,4,4,0,0,4,6,0.833333333333333,0,1,0.75,0.5,0.466666666666667,0,1,0,1,0,1,0,0.2,0.38,0.25,0.44,0.09,0.17,0.46,0.87,0,1,1,0,1,"R_cLLjXC2WmJ4Naeh"
63,1,7,0.75,5,5,1,0,5,1,0,1,0,0.75,0.8125,0.2,0,0,1,0,0,1,0,0.722222222222222,0.71,0.52,0.94,0.82,0.83,0.53,1,1,0,1,0,0,"R_00UhLD6A4NwvlFb"
84,1,7,0.75,4,4,1,0,5,4,0.5,0,0,0.625,0.3125,0.2,0,1,0,1,0,1,1,0.577777777777778,0.96,0.23,0.82,0.81,0.98,0.54,0.7,1,0,0,1,0,"R_abEf3Eh7B5h2kbr"
37,1,5,0.5,2,2,1,1,7,7,1,0,1,0.25,0.4375,0.6,0,0,1,0,0,1,0,0.188888888888889,0.89,0.47,0.51,0.21,0.9,0.59,0.78,0,1,1,0,0,"R_3HO55XHr8whwxcV"
62,1,3,0.25,4,4,1,0,5,5,0.666666666666667,0,1,0.5625,0.5,0.466666666666667,0,1,0,1,0,1,1,0.511111111111111,0.27,0.41,0.67,0.5,0.37,0.05,0.98,1,0,0,1,0,"R_8IexuvXCkGbypmt"
34,1,7,0.75,5,5,1,0,4,1,0,1,0,0.5,0.5625,0.533333333333333,0,1,0,1,0,1,1,0.422222222222222,0.61,0.55,0.39,0.62,0.46,0.71,0.58,1,0,0,1,1,"R_1zQrubiNU62ABRb"
54,1,5,0.5,4,4,1,1,6,7,1,0,1,0.6875,0.4375,0.466666666666667,1,0,0,0,1,1,1,0.911111111111111,0.95,0.96,0.91,0.73,0.73,0.54,0.83,0,1,0,1,1,"R_bHg1cilU5HBaosJ"
39,1,5,0.5,5,5,1,1,7,7,1,0,1,0.75,0.8125,0.4,1,0,0,0,1,1,1,1,0.93,0.87,0.85,0.64,0.84,0.64,1,0,1,0,1,1,"R_d4OnKufxSsWskQd"
56,1,4,0.375,1,1,1,0,2,3,0.333333333333333,1,0,0.125,0.5625,0.466666666666667,0,1,0,1,0,1,1,0.1,0.9,0.52,0.32,0.35,0.68,0.06,0.52,1,0,1,0,0,"R_1GrxYpfW00pBJBz"
62,1,7,0.75,6,7,1,0,6,7,1,0,1,0.5625,0.625,0.133333333333333,0,0,1,0,0,1,1,0.0222222222222222,0.99,0.02,0.03,0.1,1,0.02,0.03,1,0,0,1,0,"R_e9EC8QWWPAI0R1z"
66,1,7,0.75,6,10,1,1,7,7,1,0,1,0.75,0.1875,0.2,0,1,0,1,0,0,1,0.0666666666666667,0.97,0.05,0.43,0.29,0.75,0.11,0.92,0,1,1,0,0,"R_b1ttMNN6d8GyFrT"
66,1,7,0.75,5,5,1,1,7,5,0.666666666666667,0,1,1,0.1875,0,0,0,1,0,0,1,1,0.155555555555556,1,0.16,0.17,0.1,1,0.07,0.37,0,1,1,0,0,"R_9udbnc63qhdfTh3"
61,1,6,0.625,1,1,1,1,3,4,0.5,0,0,0.3125,0.3125,0.266666666666667,0,0,1,0,0,1,1,0.677777777777778,0.73,0.65,0.83,0.68,0.67,0.26,0.32,1,0,0,1,0,"R_3dFjENWdm2ZAePP"
39,1,5,0.5,2,2,1,1,2,7,1,0,1,0.25,0.5,0.266666666666667,1,0,0,0,1,1,0,0.522222222222222,1,0.69,1,,0.98,0,0.74,0,1,0,1,0,"R_eg0zRpnfJE4RbE1"
71,1,4,0.375,4,4,1,1,7,7,1,0,1,0.8125,0.5625,0.333333333333333,0,0,1,0,0,1,1,0.722222222222222,1,0.87,0.86,0.84,1,0.84,0.87,1,0,0,1,1,"R_enVDyHhIPxHdU1L"
54,1,7,0.75,5,5,1,0,,4,0.5,0,0,0.5,0.375,0.533333333333333,0,1,0,1,0,1,1,0.477777777777778,0.11,0.04,0.48,0.5,0.5,0.01,0.5,0,1,0,1,0,"R_82ZKvjVzrqrxIbP"
38,1,6,0.625,3,3,1,0,4,5,0.666666666666667,0,1,0.3125,0.3125,0.2,1,0,0,0,1,1,1,0.8,0.95,0.82,0.95,0.02,0.7,0.01,0.34,0,1,0,1,0,"R_8odcBztfIihaCrj"
54,1,6,0.625,1,1,1,0,2,2,0.166666666666667,1,0,0.375,0.375,0.4,0,0,1,0,0,0,1,0.1,0.9,0.19,0.62,0.46,0.77,0.67,0.84,1,0,1,0,1,"R_bk3lqlitkEEANmZ"
